title:firstRecord, start timestamp:1673442414.034679, stop timestamp:1673442424.097179, headset type:EPOCX, headset serial:DCB36C84, headset firmware:710, channels:55, sampling rate:eeg_128, samples:1289      , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4
1673442416.448742,27.000000,0.000000,4379.743652,4353.589844,4387.692383,4379.487305,4405.897461,4338.461426,4327.563965,4325.000000,4308.589844,4289.871582,4508.717773,4448.461426,4423.974121,4489.615234,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.456554,28.000000,0.000000,4375.641113,4354.358887,4391.922852,4381.666504,4402.051270,4334.615234,4327.436035,4332.179688,4313.205078,4287.051270,4508.589844,4451.153809,4419.743652,4491.922852,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.464367,29.000000,0.000000,4375.256348,4354.615234,4389.102539,4384.102539,4405.256348,4337.307617,4328.461426,4332.179688,4313.974121,4289.230957,4508.717773,4456.025879,4417.051270,4489.230957,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.472179,30.000000,0.000000,4376.794922,4352.692383,4384.358887,4379.615234,4404.487305,4335.641113,4329.743652,4332.436035,4312.563965,4296.025879,4514.743652,4457.563965,4427.307617,4490.128418,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.479992,31.000000,0.000000,4372.051270,4354.487305,4384.615234,4376.538574,4402.307617,4334.230957,4328.461426,4332.820313,4308.333496,4297.179688,4521.922852,4449.743652,4431.922852,4491.025879,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.487804,32.000000,0.000000,4365.769043,4352.307617,4381.538574,4375.512695,4405.384766,4338.974121,4327.563965,4326.666504,4304.871582,4294.487305,4515.897461,4442.436035,4424.230957,4483.974121,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.495617,33.000000,0.000000,4365.128418,4350.128418,4377.692383,4374.615234,4406.025879,4342.436035,4330.384766,4325.641113,4311.025879,4297.436035,4505.769043,4443.717773,4425.769043,4478.974121,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.503429,34.000000,0.000000,4365.000000,4356.794922,4377.820313,4377.179688,4405.512695,4341.922852,4331.410156,4329.871582,4316.538574,4297.436035,4506.666504,4444.358887,4429.358887,4476.922852,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.511242,35.000000,0.000000,4364.230957,4359.743652,4377.179688,4380.897461,4407.307617,4340.256348,4329.358887,4326.410156,4311.666504,4289.487305,4510.769043,4442.692383,4423.717773,4477.563965,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.519054,36.000000,0.000000,4365.128418,4353.461426,4373.974121,4380.897461,4407.948730,4342.051270,4333.974121,4324.358887,4307.307617,4284.230957,4506.410156,4442.307617,4416.922852,4480.128418,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.526867,37.000000,0.000000,4365.641113,4350.128418,4373.461426,4380.128418,4408.461426,4349.487305,4343.077148,4333.974121,4311.153809,4286.922852,4503.077148,4442.563965,4414.230957,4479.743652,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.534679,38.000000,0.000000,4363.846191,4349.743652,4372.051270,4378.846191,4407.436035,4350.256348,4347.436035,4338.077148,4313.974121,4291.410156,4507.436035,4443.846191,4416.025879,4478.717773,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.542492,39.000000,0.000000,4357.307617,4341.153809,4365.512695,4370.769043,4401.538574,4343.333496,4341.794922,4331.025879,4313.846191,4294.615234,4506.666504,4441.538574,4414.487305,4476.538574,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.550304,40.000000,0.000000,4355.641113,4336.922852,4365.128418,4363.333496,4398.077148,4342.051270,4334.102539,4329.358887,4315.769043,4293.717773,4501.410156,4439.743652,4410.128418,4475.641113,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.558117,41.000000,0.000000,4363.589844,4344.487305,4374.487305,4368.589844,4402.307617,4343.717773,4331.410156,4334.102539,4313.846191,4290.512695,4506.666504,4446.922852,4411.538574,4483.461426,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.565929,42.000000,0.000000,4366.410156,4342.948730,4378.205078,4374.102539,4404.615234,4340.641113,4331.282227,4335.256348,4310.769043,4290.000000,4512.820313,4451.153809,4413.974121,4488.717773,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.573742,43.000000,0.000000,4359.615234,4332.307617,4368.461426,4367.307617,4398.077148,4336.922852,4328.333496,4330.641113,4311.794922,4289.487305,4501.922852,4444.230957,4408.333496,4479.358887,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.581554,44.000000,0.000000,4355.769043,4331.282227,4363.333496,4362.307617,4395.641113,4334.743652,4325.000000,4328.077148,4311.922852,4288.461426,4494.102539,4438.974121,4404.230957,4470.000000,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.589367,45.000000,0.000000,4362.692383,4341.922852,4372.436035,4371.025879,4404.102539,4335.897461,4325.256348,4331.666504,4315.384766,4292.307617,4504.358887,4443.974121,4411.282227,4475.128418,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.597179,46.000000,0.000000,4368.717773,4348.077148,4378.717773,4380.641113,4410.897461,4342.307617,4329.615234,4333.846191,4322.307617,4297.692383,4512.948730,4449.358887,4418.205078,4482.563965,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.604992,47.000000,0.000000,4365.256348,4343.461426,4374.487305,4376.410156,4405.897461,4344.102539,4334.487305,4332.051270,4319.743652,4295.769043,4506.153809,4448.205078,4414.358887,4483.205078,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.612804,48.000000,0.000000,4357.179688,4337.436035,4366.282227,4368.205078,4400.512695,4339.615234,4334.487305,4329.358887,4309.871582,4288.205078,4495.769043,4444.230957,4404.230957,4477.436035,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.620617,49.000000,0.000000,4350.384766,4335.769043,4358.589844,4366.025879,4399.871582,4340.256348,4331.922852,4327.051270,4309.615234,4284.743652,4491.538574,4435.769043,4400.641113,4468.974121,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.628429,50.000000,0.000000,4349.230957,4335.384766,4356.282227,4362.179688,4400.256348,4343.077148,4334.615234,4326.666504,4315.000000,4282.563965,4491.282227,4430.769043,4401.410156,4468.846191,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.636242,51.000000,0.000000,4352.948730,4332.179688,4359.487305,4361.922852,4400.641113,4340.769043,4333.717773,4328.974121,4317.692383,4280.897461,4493.589844,4433.974121,4400.897461,4473.333496,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.644054,52.000000,0.000000,4355.256348,4331.538574,4363.077148,4368.717773,4395.897461,4337.820313,4330.000000,4331.282227,4323.333496,4285.256348,4501.025879,4443.589844,4406.025879,4473.461426,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.651867,53.000000,0.000000,4357.563965,4338.461426,4367.563965,4370.641113,4393.717773,4340.641113,4330.897461,4334.743652,4329.230957,4295.384766,4518.333496,4455.256348,4416.666504,4480.512695,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.659679,54.000000,0.000000,4360.128418,4343.589844,4367.948730,4365.384766,4401.282227,4342.563965,4329.358887,4335.256348,4329.615234,4303.077148,4526.410156,4454.230957,4422.692383,4487.436035,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.667492,55.000000,0.000000,4357.820313,4340.512695,4365.000000,4364.615234,4405.256348,4341.282227,4325.641113,4333.461426,4327.948730,4303.205078,4514.615234,4445.128418,4420.769043,4481.794922,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.675304,56.000000,0.000000,4355.256348,4338.333496,4366.410156,4369.358887,4401.153809,4341.666504,4327.692383,4333.205078,4325.384766,4301.666504,4506.282227,4443.333496,4419.615234,4475.384766,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.683117,57.000000,0.000000,4356.922852,4340.256348,4368.077148,4368.717773,4398.461426,4341.153809,4335.000000,4333.846191,4325.000000,4303.333496,4510.512695,4447.820313,4421.282227,4477.436035,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.690929,58.000000,0.000000,4353.461426,4337.051270,4364.871582,4363.333496,4398.974121,4340.769043,4340.256348,4335.128418,4327.563965,4301.794922,4509.487305,4446.538574,4423.205078,4477.179688,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.698742,59.000000,0.000000,4351.922852,4333.205078,4363.461426,4366.922852,4403.077148,4345.769043,4341.794922,4338.077148,4328.846191,4300.128418,4506.666504,4441.922852,4422.563965,4473.589844,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.706554,60.000000,0.000000,4358.589844,4337.179688,4367.179688,4375.897461,4407.307617,4351.025879,4345.128418,4342.051270,4332.692383,4304.230957,4515.897461,4446.153809,4425.000000,4475.769043,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.714367,61.000000,0.000000,4361.282227,4340.769043,4370.000000,4374.230957,4403.589844,4350.641113,4349.615234,4345.128418,4335.000000,4308.589844,4526.282227,4457.820313,4437.051270,4480.384766,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.722179,62.000000,0.000000,4354.487305,4337.563965,4366.922852,4365.128418,4397.563965,4348.205078,4350.641113,4345.769043,4330.897461,4306.282227,4525.769043,4460.512695,4443.461426,4479.487305,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.729992,63.000000,0.000000,4349.743652,4334.743652,4360.384766,4362.563965,4401.025879,4348.589844,4342.563965,4341.794922,4330.384766,4305.769043,4517.692383,4444.743652,4440.256348,4474.743652,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.737804,64.000000,0.000000,4356.025879,4344.358887,4363.846191,4370.256348,4409.358887,4349.358887,4335.128418,4337.307617,4336.538574,4312.563965,4517.179688,4441.410156,4446.922852,4478.205078,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.745617,65.000000,0.000000,4362.307617,4353.461426,4372.692383,4379.358887,4413.077148,4351.282227,4335.641113,4336.410156,4336.025879,4315.384766,4527.692383,4458.205078,4457.179688,4485.512695,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.753429,66.000000,0.000000,4364.102539,4350.641113,4374.358887,4378.717773,4412.820313,4351.794922,4335.384766,4332.436035,4326.922852,4309.615234,4527.179688,4461.282227,4453.717773,4481.410156,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,100.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1673442416.761242,67.000000,0.000000,4364.102539,4349.102539,4371.538574,4372.948730,4407.179688,4348.077148,4332.563965,4323.846191,4316.282227,4296.922852,4510.128418,4445.641113,4443.589844,4472.692383,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.769054,68.000000,0.000000,4360.512695,4344.487305,4366.666504,4370.384766,4401.282227,4350.384766,4337.948730,4323.205078,4314.230957,4290.769043,4502.307617,4438.461426,4436.794922,4471.794922,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.776867,69.000000,0.000000,4359.871582,4333.589844,4367.307617,4370.769043,4403.974121,4358.717773,4348.974121,4330.000000,4319.871582,4295.897461,4508.974121,4451.538574,4430.256348,4473.717773,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.784679,70.000000,0.000000,4363.717773,4342.051270,4375.769043,4371.794922,4407.563965,4360.128418,4348.717773,4333.333496,4318.461426,4294.358887,4509.871582,4460.384766,4426.282227,4474.487305,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.792492,71.000000,0.000000,4370.769043,4364.871582,4378.974121,4378.205078,4407.820313,4357.051270,4339.358887,4330.256348,4316.025879,4289.743652,4505.256348,4450.256348,4428.717773,4476.410156,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.800304,72.000000,0.000000,4373.077148,4365.000000,4371.282227,4379.487305,4406.538574,4358.077148,4337.051270,4326.538574,4319.358887,4292.692383,4506.153809,4441.794922,4428.461426,4476.153809,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.808117,73.000000,0.000000,4370.000000,4349.871582,4371.153809,4372.179688,4402.307617,4355.769043,4341.153809,4331.666504,4320.641113,4292.436035,4507.179688,4449.743652,4424.487305,4474.358887,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.815929,74.000000,0.000000,4372.436035,4353.205078,4380.384766,4374.871582,4400.000000,4352.436035,4343.077148,4337.692383,4321.922852,4288.077148,4508.974121,4458.589844,4428.717773,4480.897461,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.823742,75.000000,0.000000,4379.743652,4362.820313,4384.230957,4384.487305,4402.563965,4353.333496,4340.256348,4338.846191,4330.641113,4297.179688,4519.615234,4461.794922,4436.666504,4490.512695,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.831554,76.000000,0.000000,4378.461426,4357.820313,4380.256348,4378.205078,4403.589844,4349.358887,4334.358887,4338.589844,4335.000000,4307.563965,4521.538574,4459.615234,4435.641113,4486.282227,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.839367,77.000000,0.000000,4367.307617,4349.487305,4371.538574,4367.436035,4400.000000,4343.717773,4329.743652,4335.384766,4329.358887,4302.436035,4512.563965,4450.384766,4426.922852,4476.282227,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.847179,78.000000,0.000000,4361.666504,4348.205078,4366.153809,4368.846191,4395.000000,4342.179688,4328.333496,4329.743652,4322.563965,4292.051270,4504.230957,4442.820313,4418.205078,4470.769043,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.854992,79.000000,0.000000,4362.051270,4347.692383,4367.948730,4367.820313,4392.948730,4336.922852,4324.743652,4325.641113,4313.974121,4285.897461,4498.077148,4443.717773,4411.025879,4465.256348,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.862804,80.000000,0.000000,4361.410156,4343.205078,4371.666504,4358.846191,4393.846191,4333.846191,4325.256348,4329.358887,4310.128418,4285.769043,4499.615234,4453.333496,4408.974121,4465.512695,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.870617,81.000000,0.000000,4362.563965,4342.692383,4374.102539,4363.205078,4395.769043,4342.563965,4332.692383,4334.871582,4314.102539,4288.461426,4508.461426,4460.769043,4412.051270,4474.230957,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.878429,82.000000,0.000000,4361.538574,4344.487305,4373.717773,4369.487305,4395.256348,4347.692383,4337.692383,4333.077148,4314.743652,4288.077148,4510.512695,4454.615234,4415.384766,4478.205078,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.886242,83.000000,0.000000,4358.077148,4341.922852,4370.512695,4363.205078,4394.230957,4342.307617,4333.461426,4328.333496,4310.256348,4283.589844,4504.358887,4441.794922,4414.487305,4467.436035,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.894054,84.000000,0.000000,4356.922852,4343.077148,4366.666504,4363.461426,4400.256348,4340.769043,4326.666504,4323.589844,4306.025879,4281.282227,4500.256348,4435.128418,4410.256348,4458.333496,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.901867,85.000000,0.000000,4358.974121,4351.153809,4365.384766,4373.717773,4410.000000,4344.102539,4324.871582,4320.128418,4305.256348,4283.717773,4499.102539,4430.256348,4412.436035,4462.948730,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.909679,86.000000,0.000000,4364.871582,4360.256348,4367.436035,4377.563965,4411.922852,4344.871582,4327.436035,4319.487305,4306.794922,4288.717773,4504.487305,4431.922852,4422.051270,4472.948730,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.917492,87.000000,0.000000,4370.512695,4362.948730,4367.436035,4374.743652,4409.230957,4342.436035,4328.077148,4315.897461,4308.333496,4296.538574,4510.000000,4439.358887,4426.922852,4474.358887,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442416.925304,88.000000,0.000000,4367.948730,4357.820313,4365.256348,4371.666504,4406.282227,4341.153809,4323.717773,4314.102539,4309.230957,4296.025879,4504.102539,4432.436035,4422.948730,4469.871582,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
