Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4
1673442699.616537,110.000000,0.000000,4370.128418,4348.461426,4375.384766,4369.230957,4402.179688,4340.256348,4334.230957,4333.589844,4314.230957,4289.743652,4498.589844,4452.692383,4409.230957,4474.358887,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.624350,111.000000,0.000000,4374.487305,4349.230957,4377.820313,4371.538574,4401.025879,4341.666504,4340.512695,4328.974121,4311.538574,4285.000000,4493.077148,4447.820313,4408.077148,4477.948730,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.632162,112.000000,0.000000,4371.282227,4346.025879,4372.436035,4370.256348,4398.589844,4338.205078,4345.512695,4327.692383,4315.128418,4290.897461,4500.128418,4453.461426,4407.563965,4479.102539,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.639975,113.000000,0.000000,4370.641113,4351.922852,4371.153809,4370.384766,4398.589844,4340.512695,4343.846191,4333.717773,4324.871582,4306.922852,4510.897461,4462.436035,4416.410156,4480.769043,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.647787,114.000000,0.000000,4368.461426,4355.384766,4369.871582,4369.615234,4403.461426,4346.538574,4343.205078,4334.743652,4325.512695,4308.333496,4509.230957,4453.974121,4418.077148,4479.615234,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.655600,115.000000,0.000000,4361.922852,4348.846191,4362.436035,4364.487305,4410.000000,4351.794922,4342.307617,4330.128418,4315.769043,4297.820313,4500.769043,4441.538574,4410.128418,4473.589844,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.663412,116.000000,0.000000,4359.615234,4345.897461,4356.410156,4361.282227,4405.897461,4354.230957,4336.410156,4324.358887,4309.358887,4294.102539,4492.307617,4437.948730,4406.922852,4468.205078,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.671225,117.000000,0.000000,4363.205078,4350.641113,4360.384766,4361.922852,4402.179688,4352.820313,4332.179688,4323.717773,4308.205078,4296.922852,4491.025879,4441.282227,4407.692383,4468.461426,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.679037,118.000000,0.000000,4368.589844,4355.384766,4370.769043,4367.179688,4407.820313,4348.077148,4335.128418,4331.922852,4314.743652,4299.487305,4501.794922,4453.589844,4411.282227,4476.538574,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442699.686850,119.000000,0.000000,4374.871582,4357.820313,4377.179688,4373.205078,4406.282227,4339.487305,4335.000000,4337.948730,4320.897461,4301.538574,4508.077148,4462.307617,4415.384766,4482.307617,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
